t	x_coord	y_coord	vol	S1	S2	id
5.1	7	15	58.5	0.0648381	0.526406	136
5.1	12	46	93.5	0.14293	0.507333	137
5.1	26	45	93.5	0.14293	0.507333	138
5.1	44	9	64.5	0.121859	0.511836	139
5.1	44	5	64.5	0.121859	0.511836	140
5.1	41	28	56	0.131272	0.509774	141
5.1	45	28	56	0.131272	0.509774	142
5.1	31	25	89.5	0.105115	0.515722	143
5.1	28	26	89.5	0.105115	0.515722	144
5.1	13	31	97	0.101602	0.516576	145
5.1	15	27	97	0.101602	0.516576	146
5.1	45	12	55	0.132542	0.509502	147
5.1	44	12	55	0.132542	0.509502	148
5.1	42	12	31.25	0.186542	0.499167	149
5.1	44	12	31.25	0.186542	0.499167	150
5.1	9	27	31.5	0.179137	0.500456	151
5.1	6	25	31.5	0.179137	0.500456	152
5.1	39	41	33.75	0.177273	0.500786	153
5.1	40	45	33.75	0.177273	0.500786	154
5.1	6	7	13.125	0.358737	0.476943	155
5.1	3	10	13.125	0.358737	0.476943	156
5.1	43	13	42.75	0.15056	0.505798	157
5.1	45	14	42.75	0.15056	0.505798	158
5.2	16	15	149	0.101305	0.527789	3
5.2	31	13	108	0.0622465	0.549505	4
5.2	29	5	136	0.10505	0.525941	6
5.2	5	41	104	0.118246	0.519703	8
5.2	24	34	105	0.117712	0.519947	9
5.2	10	21	137	0.104736	0.526094	10
5.2	22	3	197	0.0917557	0.532674	12
5.2	36	4	145	0.0641803	0.548313	13
5.2	46	39	199	0.0914576	0.532831	14
5.2	26	9	194	0.0922143	0.532434	15
5.2	15	23	130	0.10703	0.524977	16
5.2	46	49	138	0.104428	0.526245	19
5.2	49	29	160	0.0986117	0.529142	22
5.2	2	14	113	0.0647695	0.547952	23
5.2	20	22	144	0.102666	0.527114	24
5.2	39	18	163	0.0961776	0.530381	25
5.2	13	28	172	0.0960654	0.530439	27
5.2	49	38	185	0.0936792	0.53167	28
5.2	43	46	111	0.11471	0.521333	30
5.2	9	28	155	0.0997887	0.528549	39
5.2	43	5	108	0.11617	0.520656	40
5.2	5	47	131	0.106687	0.525143	42
5.2	31	28	109	0.115663	0.52089	43
5.2	7	30	160	0.0621779	0.549548	44
5.2	20	1	100	0.120488	0.518684	45
5.2	44	40	104	0.118246	0.519703	46
5.2	35	32	165	0.0975055	0.529703	48
5.2	37	20	122	0.107474	0.524763	50
5.2	23	28	185	0.0936792	0.53167	52
5.2	32	1	157	0.0640202	0.548411	53
5.2	33	19	133	0.106018	0.525468	55
5.2	39	14	197	0.0635235	0.548716	56
5.2	3	8	160	0.0986116	0.529142	58
5.2	24	3	193	0.0923701	0.532353	61
5.2	17	15	185	0.0936791	0.53167	62
5.2	11	0	130	0.10703	0.524977	66
5.2	27	49	179	0.0947376	0.531122	70
5.2	29	19	170	0.0637542	0.548574	72
5.2	14	32	196	0.0919071	0.532595	75
5.2	46	2	151	0.100786	0.528049	76
5.2	32	45	110	0.115188	0.521111	81
5.2	28	18	142	0.103236	0.526831	82
5.2	5	19	191	0.063675	0.548623	91
5.2	36	29	145	0.102386	0.527252	92
5.2	2	10	127	0.0644758	0.548132	93
5.2	38	35	142	0.103237	0.526831	95
5.2	40	9	97.5	0.0622664	0.549493	102
5.2	46	22	62.5	0.155418	0.504165	104
5.2	23	37	51.5	0.17528	0.496902	107
5.2	41	39	67.5	0.148516	0.506847	115
5.2	21	46	67.5	0.148516	0.506847	117
5.2	14	49	67.5	0.148516	0.506847	118
5.2	20	18	65	0.15183	0.505549	119
5.2	20	12	65	0.15183	0.505549	120
5.2	49	22	32	0.243882	0.476034	123
5.2	48	35	32	0.243882	0.476034	124
5.2	6	36	74	0.0660302	0.547185	127
5.2	12	46	74	0.140824	0.509938	128
5.2	24	49	25.75	0.28746	0.465382	129
5.2	21	45	25.75	0.28746	0.465382	130
5.2	36	26	32	0.234775	0.478486	131
5.2	35	7	32	0.0707162	0.544382	132
5.2	17	6	58.5	0.159258	0.50271	135
5.2	5	17	58.5	0.0646785	0.548008	136
5.2	11	48	93.5	0.122931	0.517586	137
5.2	27	44	93.5	0.122931	0.517586	138
5.2	46	7	64.5	0.107224	0.524883	139
5.2	45	6	64.5	0.107224	0.524883	140
5.2	40	27	56	0.114241	0.521551	141
5.2	43	29	56	0.114241	0.521551	142
5.2	31	24	89.5	0.0947375	0.531122	143
5.2	29	27	89.5	0.0947375	0.531122	144
5.2	15	32	97	0.0921173	0.532485	145
5.2	13	29	97	0.0921173	0.532485	146
5.2	44	13	55	0.115188	0.521111	147
5.2	43	10	55	0.115188	0.521111	148
5.2	44	14	31.25	0.155418	0.504165	149
5.2	46	14	31.25	0.155418	0.504165	150
5.2	7	28	31.5	0.149904	0.506301	151
5.2	5	27	31.5	0.149904	0.506301	152
5.2	38	43	33.75	0.148516	0.506847	153
5.2	38	44	33.75	0.148516	0.506847	154
5.2	5	5	13.125	0.28349	0.466285	155
5.2	1	12	13.125	0.28349	0.466285	156
5.2	44	14	42.75	0.128616	0.515084	157
5.2	45	14	42.75	0.128616	0.515084	158
5.3	14	14	149	0.0917318	0.541741	3
5.3	33	11	108	0.062426	0.567528	4
5.3	28	5	136	0.0945382	0.539517	6
5.3	7	39	104	0.104425	0.53198	8
5.3	24	36	105	0.104025	0.532276	9
5.3	11	23	137	0.0943034	0.539702	10
5.3	21	2	197	0.0845721	0.547595	12
5.3	34	5	145	0.0638784	0.566127	13
5.3	47	38	199	0.0843486	0.547782	14
5.3	26	8	194	0.0849161	0.547307	15
5.3	13	24	130	0.0960222	0.538357	16
5.3	47	48	138	0.0940721	0.539884	19
5.3	48	27	160	0.0897126	0.543365	22
5.3	1	13	113	0.0643209	0.565703	23
5.3	19	21	144	0.0927514	0.540929	24
5.3	37	17	163	0.0878878	0.544851	25
5.3	14	28	172	0.0878037	0.54492	27
5.3	49	38	185	0.0860145	0.546394	28
5.3	42	44	111	0.101777	0.533955	30
5.3	8	27	155	0.090595	0.542653	39
5.3	41	6	108	0.10287	0.533136	40
5.3	4	48	131	0.0957653	0.538557	42
5.3	32	26	109	0.10249	0.533419	43
5.3	9	29	160	0.0623745	0.567578	44
5.3	21	1	100	0.106104	0.530744	45
5.3	45	38	104	0.104425	0.53198	46
5.3	33	34	165	0.0888834	0.544038	48
5.3	37	21	122	0.0963548	0.538098	50
5.3	24	27	185	0.0860145	0.546394	52
5.3	34	0	157	0.0637582	0.566243	53
5.3	35	17	133	0.0952635	0.538949	55
5.3	41	16	197	0.0633851	0.566601	56
5.3	4	7	160	0.0897125	0.543365	58
5.3	23	5	193	0.0850329	0.54721	61
5.3	17	15	185	0.0860145	0.546394	62
5.3	9	2	130	0.0960222	0.538357	66
5.3	27	49	179	0.0868081	0.545738	70
5.3	28	18	170	0.0635584	0.566435	72
5.3	14	32	196	0.0846857	0.5475	75
5.3	45	2	151	0.0913429	0.542052	76
5.3	31	46	110	0.102134	0.533686	81
5.3	30	20	142	0.0931792	0.540589	82
5.3	5	20	191	0.0634989	0.566492	91
5.3	37	29	145	0.0925419	0.541095	92
5.3	1	8	127	0.0641004	0.565915	93
5.3	36	36	142	0.0931793	0.540589	95
5.3	39	10	97.5	0.062441	0.567513	102
5.3	45	24	62.5	0.132246	0.512968	104
5.3	23	36	51.5	0.147097	0.503958	107
5.3	41	39	67.5	0.127083	0.516274	115
5.3	23	46	67.5	0.127083	0.516274	117
5.3	14	49	67.5	0.127083	0.516274	118
5.3	19	20	65	0.129562	0.514675	119
5.3	19	10	65	0.129562	0.514675	120
5.3	47	24	32	0.198326	0.477604	123
5.3	46	35	32	0.198326	0.477604	124
5.3	5	35	74	0.0652677	0.564801	127
5.3	14	47	74	0.121328	0.520073	128
5.3	22	49	25.75	0.230826	0.463867	129
5.3	21	43	25.75	0.230826	0.463867	130
5.3	34	27	32	0.19153	0.480738	131
5.3	33	5	32	0.0687861	0.561498	132
5.3	18	4	58.5	0.135118	0.511169	135
5.3	3	16	58.5	0.0642525	0.565769	136
5.3	11	48	93.5	0.107933	0.529411	137
5.3	25	42	93.5	0.107933	0.529411	138
5.3	45	5	64.5	0.0961677	0.538243	139
5.3	44	8	64.5	0.0961677	0.538243	140
5.3	41	25	56	0.101425	0.534219	141
5.3	44	27	56	0.101425	0.534219	142
5.3	33	24	89.5	0.086808	0.545738	143
5.3	31	26	89.5	0.086808	0.545738	144
5.3	14	33	97	0.0848433	0.547368	145
5.3	14	28	97	0.0848433	0.547368	146
5.3	43	11	55	0.102134	0.533686	147
5.3	44	12	55	0.102134	0.533686	148
5.3	45	13	31.25	0.132246	0.512968	149
5.3	46	13	31.25	0.132246	0.512968	150
5.3	7	30	31.5	0.128121	0.515602	151
5.3	4	29	31.5	0.128121	0.515602	152
5.3	39	41	33.75	0.127083	0.516274	153
5.3	36	45	33.75	0.127083	0.516274	154
5.3	4	3	13.125	0.227866	0.465039	155
5.3	2	10	13.125	0.227866	0.465039	156
5.3	43	12	42.75	0.11219	0.526364	157
5.3	45	13	42.75	0.11219	0.526364	158
5.4	12	14	149	0.0844247	0.555037	3
5.4	31	12	108	0.0623122	0.582276	4
5.4	27	7	136	0.0865395	0.552664	6
5.4	7	40	104	0.0939863	0.544589	8
5.4	23	38	105	0.0936853	0.544907	9
5.4	9	21	137	0.0863626	0.552861	10
5.4	22	4	197	0.0790273	0.561266	12
5.4	33	5	145	0.0634094	0.58081	13
5.4	45	40	199	0.0788587	0.561465	14
5.4	24	6	194	0.0792866	0.560961	15
5.4	15	23	130	0.0876577	0.551424	16
5.4	47	48	138	0.0861883	0.553055	19
5.4	48	29	160	0.0829028	0.556769	22
5.4	1	13	113	0.0637437	0.580366	23
5.4	19	22	144	0.0851931	0.554171	24
5.4	39	19	163	0.0815272	0.55835	25
5.4	15	26	172	0.0814638	0.558423	27
5.4	49	38	185	0.0801149	0.559991	28
5.4	44	44	111	0.0919922	0.546709	30
5.4	10	27	155	0.0835679	0.55601	39
5.4	41	4	108	0.0928153	0.54583	40
5.4	4	48	131	0.0874641	0.551638	42
5.4	30	28	109	0.0925298	0.546135	43
5.4	9	28	160	0.0622733	0.582328	44
5.4	21	1	100	0.0952507	0.54326	45
5.4	43	36	104	0.0939864	0.544589	46
5.4	35	35	165	0.0822777	0.557485	48
5.4	38	21	122	0.0879082	0.551147	50
5.4	26	28	185	0.0801149	0.559991	52
5.4	34	0	157	0.0633186	0.580931	53
5.4	34	17	133	0.087086	0.552056	55
5.4	39	14	197	0.0630368	0.581306	56
5.4	3	5	160	0.0829027	0.556769	58
5.4	25	7	193	0.0793747	0.560858	61
5.4	16	16	185	0.0801149	0.559991	62
5.4	10	0	130	0.0876577	0.551424	66
5.4	29	49	179	0.0807132	0.559294	70
5.4	27	16	170	0.0631677	0.581132	72
5.4	15	32	196	0.0791129	0.561165	75
5.4	45	2	151	0.0841316	0.555369	76
5.4	30	47	110	0.0922615	0.546421	81
5.4	31	19	142	0.0855154	0.553809	82
5.4	5	18	191	0.0631228	0.581192	91
5.4	36	28	145	0.0850352	0.554348	92
5.4	0	10	127	0.0635771	0.580587	93
5.4	35	35	142	0.0855155	0.553809	95
5.4	39	12	97.5	0.0623235	0.582261	102
5.4	45	23	62.5	0.114916	0.524004	104
5.4	21	34	51.5	0.126074	0.514135	107
5.4	40	40	67.5	0.111035	0.527607	115
5.4	23	45	67.5	0.111035	0.527607	117
5.4	14	48	67.5	0.111035	0.527607	118
5.4	17	19	65	0.112899	0.525865	119
5.4	18	12	65	0.112899	0.525865	120
5.4	46	23	32	0.164503	0.484817	123
5.4	47	36	32	0.164503	0.484817	124
5.4	3	34	74	0.0644588	0.57942	127
5.4	14	49	74	0.106707	0.531734	128
5.4	21	49	25.75	0.188841	0.469248	129
5.4	20	41	25.75	0.188841	0.469248	130
5.4	32	27	32	0.159411	0.48834	131
5.4	35	5	32	0.0671158	0.575952	132
5.4	19	5	58.5	0.117075	0.52204	135
5.4	5	14	58.5	0.063692	0.580434	136
5.4	10	46	93.5	0.096628	0.541826	137
5.4	23	43	93.5	0.096628	0.541826	138
5.4	45	7	64.5	0.0877672	0.551303	139
5.4	42	8	64.5	0.0877672	0.551303	140
5.4	40	26	56	0.0917275	0.546993	141
5.4	46	29	56	0.0917275	0.546993	142
5.4	33	22	89.5	0.0807132	0.559294	143
5.4	30	24	89.5	0.0807132	0.559294	144
5.4	12	33	97	0.0792318	0.561025	145
5.4	15	27	97	0.0792318	0.561025	146
5.4	44	9	55	0.0922616	0.546421	147
5.4	46	13	55	0.0922616	0.546421	148
5.4	45	15	31.25	0.114916	0.524004	149
5.4	45	14	31.25	0.114916	0.524004	150
5.4	7	32	31.5	0.111816	0.526875	151
5.4	2	31	31.5	0.111816	0.526875	152
5.4	39	40	33.75	0.111035	0.527607	153
5.4	34	47	33.75	0.111035	0.527607	154
5.4	6	2	13.125	0.186626	0.470584	155
5.4	4	12	13.125	0.186626	0.470584	156
5.4	45	10	42.75	0.099832	0.538542	157
5.4	45	13	42.75	0.099832	0.538542	158
5.5	11	12	149	0.0788141	0.567402	3
5.5	33	14	108	0.062031	0.594402	4
5.5	29	9	136	0.0804169	0.565029	6
5.5	9	38	104	0.0860578	0.556932	8
5.5	24	38	105	0.0858299	0.557252	9
5.5	11	23	137	0.0802828	0.565226	10
5.5	21	5	197	0.0747217	0.573613	12
5.5	35	6	145	0.0628649	0.592959	13
5.5	43	39	199	0.0745938	0.57381	14
5.5	24	4	194	0.0749184	0.573309	15
5.5	17	23	130	0.0812641	0.563788	16
5.5	48	46	138	0.0801507	0.565421	19
5.5	49	27	160	0.0776604	0.56913	22
5.5	0	12	113	0.0631189	0.592521	23
5.5	20	20	144	0.0793965	0.566536	24
5.5	41	17	163	0.0766174	0.570708	25
5.5	17	26	172	0.0765694	0.570781	27
5.5	47	39	185	0.0755465	0.572343	28
5.5	44	46	111	0.0845477	0.559062	30
5.5	11	25	155	0.0781646	0.568373	39
5.5	40	5	108	0.0851711	0.55818	40
5.5	3	49	131	0.0811175	0.564002	42
5.5	32	28	109	0.0849549	0.558485	43
5.5	7	28	160	0.0620014	0.594453	44
5.5	21	1	100	0.0870152	0.555596	45
5.5	42	36	104	0.0860579	0.556932	46
5.5	36	35	165	0.0771865	0.569845	48
5.5	38	19	122	0.081454	0.563511	50
5.5	27	27	185	0.0755465	0.572343	52
5.5	34	0	157	0.0627959	0.593078	53
5.5	35	17	133	0.080831	0.564422	55
5.5	38	15	197	0.0625817	0.593447	56
5.5	2	6	160	0.0776603	0.56913	58
5.5	23	9	193	0.0749852	0.573206	61
5.5	18	14	185	0.0755465	0.572343	62
5.5	9	0	130	0.0812641	0.563788	66
5.5	28	49	179	0.0760002	0.571648	70
5.5	26	16	170	0.0626812	0.593276	72
5.5	16	30	196	0.0747866	0.573512	75
5.5	46	4	151	0.0785919	0.567734	76
5.5	29	45	110	0.0847517	0.558773	81
5.5	30	17	142	0.0796408	0.566174	82
5.5	6	17	191	0.062647	0.593335	91
5.5	35	27	145	0.0792768	0.566714	92
5.5	0	10	127	0.0629923	0.592739	93
5.5	34	33	142	0.0796408	0.566174	95
5.5	38	10	97.5	0.0620396	0.594387	102
5.5	46	24	62.5	0.10189	0.536109	104
5.5	19	36	51.5	0.110318	0.526028	107
5.5	40	38	67.5	0.0989562	0.539773	115
5.5	23	46	67.5	0.0989562	0.539773	117
5.5	12	48	67.5	0.0989562	0.539773	118
5.5	19	17	65	0.100365	0.538003	119
5.5	17	10	65	0.100365	0.538003	120
5.5	44	23	32	0.139291	0.495679	123
5.5	49	38	32	0.139291	0.495679	124
5.5	5	36	74	0.0636623	0.59159	127
5.5	14	49	74	0.0956838	0.54396	128
5.5	21	49	25.75	0.157603	0.4793	129
5.5	21	42	25.75	0.157603	0.4793	130
5.5	33	26	32	0.135456	0.499359	131
5.5	36	7	32	0.0656808	0.58817	132
5.5	20	5	58.5	0.103521	0.534108	135
5.5	7	15	58.5	0.0630797	0.592589	136
5.5	12	48	93.5	0.0880579	0.554152	137
5.5	25	45	93.5	0.0880579	0.554152	138
5.5	47	9	64.5	0.0813472	0.563667	139
5.5	41	6	64.5	0.0813472	0.563667	140
5.5	40	25	56	0.0843473	0.559347	141
5.5	47	27	56	0.0843473	0.559347	142
5.5	35	23	89.5	0.0760002	0.571648	143
5.5	30	26	89.5	0.0760002	0.571648	144
5.5	14	31	97	0.0748768	0.573373	145
5.5	14	29	97	0.0748768	0.573373	146
5.5	45	9	55	0.0847518	0.558773	147
5.5	45	13	55	0.0847518	0.558773	148
5.5	45	17	31.25	0.10189	0.536109	149
5.5	46	16	31.25	0.10189	0.536109	150
5.5	5	30	31.5	0.0995465	0.539029	151
5.5	2	31	31.5	0.0995465	0.539029	152
5.5	38	40	33.75	0.0989562	0.539773	153
5.5	33	47	33.75	0.0989562	0.539773	154
5.5	7	2	13.125	0.155937	0.480713	155
5.5	4	12	13.125	0.155937	0.480713	156
5.5	45	9	42.75	0.090483	0.550842	157
5.5	47	14	42.75	0.090483	0.550842	158
5.6	12	12	149	0.0744798	0.57869	3
5.6	32	15	108	0.0616641	0.604411	4
5.6	30	7	136	0.0757018	0.576414	6
5.6	7	40	104	0.0800001	0.568628	8
5.6	22	37	105	0.0798265	0.568936	9
5.6	11	25	137	0.0755996	0.576604	10
5.6	22	5	197	0.0713582	0.584636	12
5.6	37	7	145	0.0623018	0.603045	13
5.6	45	39	199	0.0712607	0.584825	14
5.6	25	4	194	0.0715083	0.584346	15
5.6	19	22	130	0.0763476	0.575223	16
5.6	48	45	138	0.0754989	0.57679	19
5.6	49	25	160	0.0736	0.580347	22
5.6	0	12	113	0.0624961	0.60263	23
5.6	22	20	144	0.0749238	0.57786	24
5.6	40	16	163	0.0728045	0.581857	25
5.6	19	26	172	0.0727679	0.581927	27
5.6	47	40	185	0.0719876	0.583422	28
5.6	45	44	111	0.0788498	0.570679	30
5.6	13	25	155	0.0739845	0.579621	39
5.6	39	4	108	0.0793247	0.569829	40
5.6	3	49	131	0.0762358	0.575429	42
5.6	32	27	109	0.07916	0.570124	43
5.6	9	29	160	0.0616415	0.60446	44
5.6	21	1	100	0.0807292	0.567339	45
5.6	42	34	104	0.0800002	0.568628	46
5.6	36	35	165	0.0732386	0.581032	48
5.6	39	20	122	0.0764924	0.574957	50
5.6	29	26	185	0.0719876	0.583422	52
5.6	33	1	157	0.0622491	0.603157	53
5.6	34	15	133	0.0760175	0.575831	55
5.6	38	14	197	0.0620853	0.603508	56
5.6	3	7	160	0.0736	0.580347	58
5.6	24	9	193	0.0715593	0.584247	61
5.6	19	16	185	0.0719875	0.583422	62
5.6	11	1	130	0.0763476	0.575223	66
5.6	28	49	179	0.0723337	0.582757	70
5.6	28	15	170	0.0621614	0.603345	72
5.6	15	31	196	0.0714078	0.58454	75
5.6	48	2	151	0.0743103	0.579008	76
5.6	28	47	110	0.0790052	0.5704	81
5.6	28	16	142	0.0751101	0.577513	82
5.6	5	17	191	0.0621353	0.603401	91
5.6	37	29	145	0.0748326	0.57803	92
5.6	0	10	127	0.0623993	0.602837	93
5.6	32	32	142	0.0751102	0.577513	95
5.6	39	8	97.5	0.0616707	0.604397	102
5.6	44	26	62.5	0.0920454	0.548455	104
5.6	18	36	51.5	0.0984474	0.53861	107
5.6	39	36	67.5	0.0898153	0.55202	115
5.6	25	46	67.5	0.0898153	0.55202	117
5.6	10	46	67.5	0.0898153	0.55202	118
5.6	19	16	65	0.0908864	0.550299	119
5.6	16	10	65	0.0908864	0.550299	120
5.6	43	23	32	0.120409	0.508632	123
5.6	49	37	32	0.120409	0.508632	124
5.6	3	34	74	0.0629115	0.601747	127
5.6	14	49	74	0.0873268	0.556086	128
5.6	21	49	25.75	0.134258	0.492228	129
5.6	23	44	25.75	0.134258	0.492228	130
5.6	34	27	32	0.117506	0.512296	131
5.6	35	9	32	0.0644545	0.598503	132
5.6	21	7	58.5	0.0932847	0.546505	135
5.6	8	15	58.5	0.0624661	0.602694	136
5.6	10	49	93.5	0.0815233	0.565947	137
5.6	23	45	93.5	0.0815233	0.565947	138
5.6	49	11	64.5	0.0764109	0.575107	139
5.6	39	7	64.5	0.0764109	0.575107	140
5.6	38	24	56	0.0786971	0.570953	141
5.6	47	25	56	0.0786971	0.570953	142
5.6	36	22	89.5	0.0723337	0.582757	143
5.6	29	24	89.5	0.0723337	0.582757	144
5.6	12	32	97	0.0714766	0.584407	145
5.6	15	27	97	0.0714766	0.584407	146
5.6	44	10	55	0.0790053	0.5704	147
5.6	46	14	55	0.0790053	0.5704	148
5.6	44	17	31.25	0.0920454	0.548455	149
5.6	44	18	31.25	0.0920454	0.548455	150
5.6	5	28	31.5	0.090264	0.551297	151
5.6	1	29	31.5	0.090264	0.551297	152
5.6	38	39	33.75	0.0898153	0.55202	153
5.6	33	46	33.75	0.0898153	0.55202	154
5.6	7	1	13.125	0.132999	0.49365	155
5.6	4	14	13.125	0.132999	0.49365	156
5.6	47	10	42.75	0.0833695	0.56275	157
5.6	49	14	42.75	0.0833695	0.56275	158
5.7	10	12	149	0.0711109	0.588852	3
5.7	32	14	108	0.0612637	0.612704	4
5.7	28	9	136	0.0720483	0.58673	6
5.7	8	39	104	0.0753436	0.579452	8
5.7	24	36	105	0.0752106	0.57974	9
5.7	13	23	137	0.0719699	0.586906	10
5.7	23	5	197	0.0687152	0.594387	12
5.7	39	6	145	0.0617544	0.611443	13
5.7	43	38	199	0.0686403	0.594563	14
5.7	23	2	194	0.0688304	0.594117	15
5.7	19	21	130	0.0725437	0.585617	16
5.7	49	46	138	0.0718927	0.58708	19
5.7	49	25	160	0.0704359	0.590396	22
5.7	0	12	113	0.0619039	0.61106	23
5.7	20	20	144	0.0714516	0.588078	24
5.7	41	14	163	0.0698254	0.591802	25
5.7	18	27	172	0.0697973	0.591867	27
5.7	48	41	185	0.0691983	0.593258	28
5.7	43	45	111	0.074462	0.581372	30
5.7	11	27	155	0.0707309	0.589719	39
5.7	39	3	108	0.074826	0.580577	40
5.7	3	49	131	0.0724579	0.585809	42
5.7	33	27	109	0.0746998	0.580852	43
5.7	7	31	160	0.0612463	0.612749	44
5.7	21	3	100	0.0759023	0.578246	45
5.7	43	33	104	0.0753436	0.579452	46
5.7	34	35	165	0.0701585	0.591033	48
5.7	40	19	122	0.0726546	0.585369	50
5.7	31	24	185	0.0691983	0.593258	52
5.7	33	1	157	0.0617138	0.611547	53
5.7	35	15	133	0.0722905	0.586185	55
5.7	37	16	197	0.0615878	0.61187	56
5.7	3	6	160	0.0704359	0.590396	58
5.7	22	7	193	0.0688696	0.594026	61
5.7	17	18	185	0.0691983	0.593258	62
5.7	12	1	130	0.0725437	0.585617	66
5.7	26	49	179	0.069464	0.59264	70
5.7	30	15	170	0.0616463	0.61172	72
5.7	16	33	196	0.0687533	0.594298	75
5.7	48	1	151	0.0709809	0.589148	76
5.7	26	46	110	0.0745811	0.581111	81
5.7	27	18	142	0.0715945	0.587754	82
5.7	3	19	191	0.0616262	0.611771	91
5.7	36	30	145	0.0713816	0.588237	92
5.7	2	8	127	0.0618294	0.611251	93
5.7	33	30	142	0.0715945	0.587754	95
5.7	39	6	97.5	0.0612687	0.612691	102
5.7	44	25	62.5	0.0845627	0.560484	104
5.7	17	34	51.5	0.0894542	0.551163	107
5.7	39	37	67.5	0.0828574	0.563848	115
5.7	23	48	67.5	0.0828574	0.563848	117
5.7	11	46	67.5	0.0828574	0.563848	118
5.7	19	18	65	0.0836765	0.562224	119
5.7	14	11	65	0.0836765	0.562224	120
5.7	44	23	32	0.106196	0.522512	123
5.7	47	35	32	0.106196	0.522512	124
5.7	3	36	74	0.0622235	0.610245	127
5.7	12	49	74	0.0809538	0.567679	128
5.7	21	49	25.75	0.116727	0.506649	129
5.7	21	44	25.75	0.116727	0.506649	130
5.7	33	27	32	0.103986	0.526037	131
5.7	35	11	32	0.0634104	0.607246	132
5.7	21	5	58.5	0.08551	0.558641	135
5.7	6	15	58.5	0.0618808	0.611119	136
5.7	10	49	93.5	0.0765106	0.576941	137
5.7	22	45	93.5	0.0765106	0.576941	138
5.7	49	9	64.5	0.0725922	0.585509	139
5.7	38	7	64.5	0.0725922	0.585509	140
5.7	38	22	56	0.074345	0.581628	141
5.7	47	24	56	0.074345	0.581628	142
5.7	36	21	89.5	0.069464	0.59264	143
5.7	30	25	89.5	0.069464	0.59264	144
5.7	13	30	97	0.0688061	0.594175	145
5.7	17	26	97	0.0688061	0.594175	146
5.7	42	11	55	0.0745812	0.581111	147
5.7	44	13	55	0.0745812	0.581111	148
5.7	44	17	31.25	0.0845627	0.560484	149
5.7	43	18	31.25	0.0845627	0.560484	150
5.7	3	30	31.5	0.0832006	0.563166	151
5.7	2	29	31.5	0.0832006	0.563166	152
5.7	36	41	33.75	0.0828574	0.563848	153
5.7	33	46	33.75	0.0828574	0.563848	154
5.7	7	1	13.125	0.115771	0.50803	155
5.7	4	12	13.125	0.115771	0.50803	156
5.7	45	9	42.75	0.0779246	0.573943	157
5.7	47	12	42.75	0.0779246	0.573943	158
5.8	9	12	149	0.0684764	0.597899	3
5.8	30	16	108	0.0608618	0.619595	4
5.8	30	7	136	0.0692	0.595959	6
5.8	8	38	104	0.071742	0.589296	8
5.8	24	36	105	0.0716395	0.589561	9
5.8	14	25	137	0.0691395	0.59612	10
5.8	24	6	197	0.0666262	0.60295	12
5.8	38	6	145	0.0612419	0.618452	13
5.8	42	39	199	0.0665683	0.603111	14
5.8	25	4	194	0.0667152	0.602704	15
5.8	19	19	130	0.0695823	0.594942	16
5.8	49	46	138	0.0690799	0.59628	19
5.8	49	24	160	0.0679552	0.599308	22
5.8	1	13	113	0.0613576	0.618106	23
5.8	18	20	144	0.0687394	0.597192	24
5.8	43	16	163	0.0674838	0.600592	25
5.8	19	27	172	0.067462	0.600652	27
5.8	48	41	185	0.0669994	0.601921	28
5.8	42	46	111	0.0710622	0.591055	30
5.8	11	25	155	0.068183	0.598691	39
5.8	38	2	108	0.0713429	0.590327	40
5.8	5	49	131	0.0695161	0.595118	42
5.8	33	26	109	0.0712456	0.590579	43
5.8	5	29	160	0.0608483	0.619635	44
5.8	21	2	100	0.0721728	0.58819	45
5.8	41	31	104	0.0717421	0.589296	46
5.8	35	35	165	0.067741	0.599891	48
5.8	41	20	122	0.0696679	0.594715	50
5.8	29	25	185	0.0669994	0.601921	52
5.8	32	0	157	0.0612104	0.618546	53
5.8	34	16	133	0.0693869	0.595461	55
5.8	39	15	197	0.0611128	0.618839	56
5.8	5	4	160	0.0679552	0.599309	58
5.8	21	9	193	0.0667454	0.602621	61
5.8	17	19	185	0.0669994	0.601921	62
5.8	13	0	130	0.0695823	0.594942	66
5.8	28	48	179	0.0672046	0.601357	70
5.8	29	17	170	0.0611582	0.618703	72
5.8	15	34	196	0.0666555	0.602869	75
5.8	48	1	151	0.068376	0.598169	76
5.8	26	45	110	0.0711541	0.590817	81
5.8	26	20	142	0.0688497	0.596896	82
5.8	2	18	191	0.0611426	0.61875	91
5.8	34	29	145	0.0686854	0.597337	92
5.8	3	8	127	0.0613	0.618278	93
5.8	33	30	142	0.0688497	0.596896	95
5.8	38	8	97.5	0.0608657	0.619583	102
5.8	42	25	62.5	0.0788414	0.571842	104
5.8	17	35	51.5	0.0826014	0.563217	107
5.8	37	36	67.5	0.0775295	0.574948	115
5.8	25	49	67.5	0.0775295	0.574948	117
5.8	11	46	67.5	0.0775295	0.574948	118
5.8	18	20	65	0.0781597	0.573449	119
5.8	16	9	65	0.0781597	0.573449	120
5.8	42	23	32	0.0954395	0.53649	123
5.8	46	37	32	0.0954395	0.53649	124
5.8	3	38	74	0.0616052	0.617366	127
5.8	12	47	74	0.0760643	0.578478	128
5.8	20	48	25.75	0.103494	0.521544	129
5.8	22	46	25.75	0.103494	0.521544	130
5.8	33	29	32	0.0937471	0.539796	131
